,Title,Subheading,Paragraph,URL,text
10,Therapy for ADHD  (for Parents) - Nemours KidsHealth,What Happens in ADHD Therapy?,"At the beginning, your child's therapist will talk with you and ask questions. Listening to your answers helps the therapist learn more about your child. Together you will make goals for what you want to improve.  Parents and kids usually meet with the therapist once a week for a few months.   Therapy sessions include activities like:  Talking and listening. Therapists teach kids to talk about their feelings. This helps kids notice their feelings and express them in words instead of actions. Talking and listening helps kids feel understood and ready to learn. It also helps kids learn to pay attention and listen better.  Playing with a purpose. For young kids, play can teach self-control — like waiting to take a turn. Therapists might use games that teach kids to slow down, follow directions, and try again instead of losing their temper or giving up. Play is also a way for kids to learn how to plan, organize, and put things away.  Doing activities that teach lessons. Therapists might teach lessons about emotions, organizing schoolwork, studying, or understanding others. Activities and worksheets help make these lessons fun.  Practicing new skills. A therapist might teach kids skills like mindfulness and breathing exercises. These skills can train attention and calm the mind and body. Therapy sessions can be a time to practice these skills.  Problem solving. Therapists will ask about ADHD problems in school and at home. They will talk together with kids and parents about how to work out these problems.","https://kidshealth.org/en/parents/adhd-therapy.html#catlearning
","Therapy for ADHD  (for Parents) - Nemours KidsHealth 
 What Happens in ADHD Therapy? 
 At the beginning, your child's therapist will talk with you and ask questions. Listening to your answers helps the therapist learn more about your child. Together you will make goals for what you want to improve.  Parents and kids usually meet with the therapist once a week for a few months.   Therapy sessions include activities like:  Talking and listening. Therapists teach kids to talk about their feelings. This helps kids notice their feelings and express them in words instead of actions. Talking and listening helps kids feel understood and ready to learn. It also helps kids learn to pay attention and listen better.  Playing with a purpose. For young kids, play can teach self-control — like waiting to take a turn. Therapists might use games that teach kids to slow down, follow directions, and try again instead of losing their temper or giving up. Play is also a way for kids to learn how to plan, organize, and put things away.  Doing activities that teach lessons. Therapists might teach lessons about emotions, organizing schoolwork, studying, or understanding others. Activities and worksheets help make these lessons fun.  Practicing new skills. A therapist might teach kids skills like mindfulness and breathing exercises. These skills can train attention and calm the mind and body. Therapy sessions can be a time to practice these skills.  Problem solving. Therapists will ask about ADHD problems in school and at home. They will talk together with kids and parents about how to work out these problems."
11,Therapy for ADHD  (for Parents) - Nemours KidsHealth,How Long Do Kids Do ADHD Therapy?,"How long therapy lasts will depend on your goals. Most of the time, a therapist will want to meet with your child once a week for a few months.","https://kidshealth.org/en/parents/adhd-therapy.html#catlearning
","Therapy for ADHD  (for Parents) - Nemours KidsHealth 
 How Long Do Kids Do ADHD Therapy? 
 How long therapy lasts will depend on your goals. Most of the time, a therapist will want to meet with your child once a week for a few months."
12,Therapy for ADHD  (for Parents) - Nemours KidsHealth,How Can Parents Help?,Having ADHD isn't a child's — or a parent's — fault. But there are things that children and parents can learn in therapy to help things get better.  Here's how you can help:  Find a therapist your child feels comfortable with. Ask your child's health care team to help you find one. Or go to the CHADD website to find someone near you.  Take your child to all recommended visits. Learning new skills is a habit that kids need to keep up until they master it.  Work with your child's therapist on how to best respond to ADHD behaviors.  Ask how you can help your child practice at home. Are there games you can play or skills you can help your child learn?  Parent with patience and warmth.,"https://kidshealth.org/en/parents/adhd-therapy.html#catlearning
","Therapy for ADHD  (for Parents) - Nemours KidsHealth 
 How Can Parents Help? 
 Having ADHD isn't a child's — or a parent's — fault. But there are things that children and parents can learn in therapy to help things get better.  Here's how you can help:  Find a therapist your child feels comfortable with. Ask your child's health care team to help you find one. Or go to the CHADD website to find someone near you.  Take your child to all recommended visits. Learning new skills is a habit that kids need to keep up until they master it.  Work with your child's therapist on how to best respond to ADHD behaviors.  Ask how you can help your child practice at home. Are there games you can play or skills you can help your child learn?  Parent with patience and warmth."
13,Therapy for ADHD  (for Parents) - Nemours KidsHealth,More on this topic for:,"Parents  Kids  Teens   About Us     Contact Us    Partners    Editorial Policy    Permissions Guidelines    Privacy Policy & Terms of Use    Notice of Nondiscrimination                     Note: All information on KidsHealth® is for educational purposes only. For specific medical advice, diagnoses, and treatment, consult your doctor.  © 1995-2023. The Nemours Foundation. Nemours Children's Health® and KidsHealth® are registered trademarks of The Nemours Foundation. All rights reserved.  Images provided by The Nemours Foundation, iStock, Getty Images, Veer, Shutterstock, and Clipart.com.","https://kidshealth.org/en/parents/adhd-therapy.html#catlearning
","Therapy for ADHD  (for Parents) - Nemours KidsHealth 
 More on this topic for: 
 Parents  Kids  Teens   About Us     Contact Us    Partners    Editorial Policy    Permissions Guidelines    Privacy Policy & Terms of Use    Notice of Nondiscrimination                     Note: All information on KidsHealth® is for educational purposes only. For specific medical advice, diagnoses, and treatment, consult your doctor.  © 1995-2023. The Nemours Foundation. Nemours Children's Health® and KidsHealth® are registered trademarks of The Nemours Foundation. All rights reserved.  Images provided by The Nemours Foundation, iStock, Getty Images, Veer, Shutterstock, and Clipart.com."
14,Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth,What Is OCD?,"Obsessive-compulsive disorder (OCD) causes upsetting thoughts called obsessions. It also causes the urge to do behaviors called compulsions (also called rituals). Kids and teens with OCD get stuck in a stressful cycle of these thoughts, anxiety, and rituals.  If you think your child has OCD, start with a visit to your child's doctor or mental health provider. They can check for OCD or for other problems that could be the cause of your child's symptoms.","https://kidshealth.org/en/parents/ocd.html#catbehavior
","Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth 
 What Is OCD? 
 Obsessive-compulsive disorder (OCD) causes upsetting thoughts called obsessions. It also causes the urge to do behaviors called compulsions (also called rituals). Kids and teens with OCD get stuck in a stressful cycle of these thoughts, anxiety, and rituals.  If you think your child has OCD, start with a visit to your child's doctor or mental health provider. They can check for OCD or for other problems that could be the cause of your child's symptoms."
15,Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth,How Is OCD Treated?,"Treatment for OCD is a type of cognitive behavioral therapy (CBT). In therapy, kids learn coping and calming skills for anxiety. They learn how to safely face fears without doing rituals.  Along with therapy, doctors may give medicines for OCD to some kids. For kids who need medicines, doctors give SSRIs (selective serotonin reuptake inhibitors). These include Zoloft®, Prozac®, and Luvox®.  Treatment works best when a parent or caregiver goes to therapy with their child. That way, they can learn how to coach their child through OCD symptoms, help their child practice skills they learn in therapy, and offer daily support.","https://kidshealth.org/en/parents/ocd.html#catbehavior
","Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth 
 How Is OCD Treated? 
 Treatment for OCD is a type of cognitive behavioral therapy (CBT). In therapy, kids learn coping and calming skills for anxiety. They learn how to safely face fears without doing rituals.  Along with therapy, doctors may give medicines for OCD to some kids. For kids who need medicines, doctors give SSRIs (selective serotonin reuptake inhibitors). These include Zoloft®, Prozac®, and Luvox®.  Treatment works best when a parent or caregiver goes to therapy with their child. That way, they can learn how to coach their child through OCD symptoms, help their child practice skills they learn in therapy, and offer daily support."
16,Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth,What Signs Might Parents Notice?,"These are stressful thoughts that come to mind over and over. A child with OCD doesn't want to think about these things. But they feel they can't stop.  Parents may notice obsessions as intense fears or worries. Kids with OCD may feel unusually upset about:  germs, dirt, illness, injury, or harm  whether someone could get sick, hurt, or die  things that seem wrong, or out of place  whether bad thoughts might come true  things that are not straight, even, or arranged ""just right""","https://kidshealth.org/en/parents/ocd.html#catbehavior
","Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth 
 What Signs Might Parents Notice? 
 These are stressful thoughts that come to mind over and over. A child with OCD doesn't want to think about these things. But they feel they can't stop.  Parents may notice obsessions as intense fears or worries. Kids with OCD may feel unusually upset about:  germs, dirt, illness, injury, or harm  whether someone could get sick, hurt, or die  things that seem wrong, or out of place  whether bad thoughts might come true  things that are not straight, even, or arranged ""just right"""
17,Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth,Obsessions ,"These are behaviors a child will do, trying to feel better. To the child, rituals seem like the way to stop thoughts and relieve fears. They seem like a way to keep bad things from happening.  Parents may notice that kids:  touch, tap, or step in unusual ways  arrange things over and over  repeat words, phrases, or questions  have many doubts, and trouble making choices  wash or clean more than needed  take a long time to do things — like get dressed, shower, eat, do homework  Kids may involve parents in rituals. And at first, parents may not realize that something is a ritual. For example, a child with OCD might ask for reassurance over and over. Or a child may insist a parent say or do something a set number of times, or in a set way.  Kids and teens with OCD can have obsessions, compulsions, or both.","https://kidshealth.org/en/parents/ocd.html#catbehavior
","Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth 
 Obsessions  
 These are behaviors a child will do, trying to feel better. To the child, rituals seem like the way to stop thoughts and relieve fears. They seem like a way to keep bad things from happening.  Parents may notice that kids:  touch, tap, or step in unusual ways  arrange things over and over  repeat words, phrases, or questions  have many doubts, and trouble making choices  wash or clean more than needed  take a long time to do things — like get dressed, shower, eat, do homework  Kids may involve parents in rituals. And at first, parents may not realize that something is a ritual. For example, a child with OCD might ask for reassurance over and over. Or a child may insist a parent say or do something a set number of times, or in a set way.  Kids and teens with OCD can have obsessions, compulsions, or both."
18,Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth,Compulsions (Rituals),"OCD symptoms are hard on kids. Rituals may seem to give them some relief at first. But rituals multiply. They start to take more time and energy. Kids have little left for things they enjoy. OCD thoughts, feelings, and rituals become a stressful cycle. This can make it hard to focus in school, have fun with friends, get to sleep, or relax.  Kids may seem:  anxious, worried  frustrated, irritable  sad, tired  upset when they can't do a ritual  to need constant reassurance from a parent that things are OK  Some kids may not let parents know about the thoughts, fears, and behaviors OCD causes. They may feel confused or ashamed about their fear and keep it to themselves. They may try to hide rituals they do. Some kids may have OCD symptoms for a while before their parents realize it.","https://kidshealth.org/en/parents/ocd.html#catbehavior
","Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth 
 Compulsions (Rituals) 
 OCD symptoms are hard on kids. Rituals may seem to give them some relief at first. But rituals multiply. They start to take more time and energy. Kids have little left for things they enjoy. OCD thoughts, feelings, and rituals become a stressful cycle. This can make it hard to focus in school, have fun with friends, get to sleep, or relax.  Kids may seem:  anxious, worried  frustrated, irritable  sad, tired  upset when they can't do a ritual  to need constant reassurance from a parent that things are OK  Some kids may not let parents know about the thoughts, fears, and behaviors OCD causes. They may feel confused or ashamed about their fear and keep it to themselves. They may try to hide rituals they do. Some kids may have OCD symptoms for a while before their parents realize it."
19,Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth,Feelings,"If you think your child may have OCD:  Talk with your child about what you've noticed. Talk in a supportive way, listen, and show love. Say something that works for your child's situation like, ""I notice you fixing your socks a lot, trying to get them even. Getting them to feel right causes you a lot of stress.""  Say that something called OCD might be causing the worry and the fixing. Tell your child that a checkup with a doctor can find out if this is what's going on. Let your child know that this can get better, and that you want to help.  Make an appointment with a child psychiatrist or psychologist. Your child's doctor can help you find the right person. To diagnose OCD, they will spend time talking with you and your child. They will ask questions about your child's symptoms that help point them to signs of OCD. If they diagnose OCD, they can explain the treatment.  Take part in your child's therapy. Part of treatment is coaching parents on how to respond to their child's OCD symptoms. Learn all you can about ways you can help. Learn how to support your child's progress without giving in to rituals.  Be patient. Overcoming OCD is a process. There will be many therapy visits. Be sure to go to them all. Help your child practice the things the therapist shows you. Praise your child's effort. Show how proud you feel. Remind them that OCD is not their fault.  Get support, and give it. There are lots of resources and support for families dealing with OCD. The International OCD Foundation is a good place to start. Knowing that you're not alone can help you cope. Sharing success stories with other parents can give you hope and confidence.","https://kidshealth.org/en/parents/ocd.html#catbehavior
","Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth 
 Feelings 
 If you think your child may have OCD:  Talk with your child about what you've noticed. Talk in a supportive way, listen, and show love. Say something that works for your child's situation like, ""I notice you fixing your socks a lot, trying to get them even. Getting them to feel right causes you a lot of stress.""  Say that something called OCD might be causing the worry and the fixing. Tell your child that a checkup with a doctor can find out if this is what's going on. Let your child know that this can get better, and that you want to help.  Make an appointment with a child psychiatrist or psychologist. Your child's doctor can help you find the right person. To diagnose OCD, they will spend time talking with you and your child. They will ask questions about your child's symptoms that help point them to signs of OCD. If they diagnose OCD, they can explain the treatment.  Take part in your child's therapy. Part of treatment is coaching parents on how to respond to their child's OCD symptoms. Learn all you can about ways you can help. Learn how to support your child's progress without giving in to rituals.  Be patient. Overcoming OCD is a process. There will be many therapy visits. Be sure to go to them all. Help your child practice the things the therapist shows you. Praise your child's effort. Show how proud you feel. Remind them that OCD is not their fault.  Get support, and give it. There are lots of resources and support for families dealing with OCD. The International OCD Foundation is a good place to start. Knowing that you're not alone can help you cope. Sharing success stories with other parents can give you hope and confidence."
20,Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth,How Can I Help My Child?,"Parents  Kids  Teens   About Us     Contact Us    Partners    Editorial Policy    Permissions Guidelines    Privacy Policy & Terms of Use    Notice of Nondiscrimination                     Note: All information on KidsHealth® is for educational purposes only. For specific medical advice, diagnoses, and treatment, consult your doctor.  © 1995-2023. The Nemours Foundation. Nemours Children's Health® and KidsHealth® are registered trademarks of The Nemours Foundation. All rights reserved.  Images provided by The Nemours Foundation, iStock, Getty Images, Veer, Shutterstock, and Clipart.com.","https://kidshealth.org/en/parents/ocd.html#catbehavior
","Obsessive-Compulsive Disorder  (for Parents) - Nemours KidsHealth 
 How Can I Help My Child? 
 Parents  Kids  Teens   About Us     Contact Us    Partners    Editorial Policy    Permissions Guidelines    Privacy Policy & Terms of Use    Notice of Nondiscrimination                     Note: All information on KidsHealth® is for educational purposes only. For specific medical advice, diagnoses, and treatment, consult your doctor.  © 1995-2023. The Nemours Foundation. Nemours Children's Health® and KidsHealth® are registered trademarks of The Nemours Foundation. All rights reserved.  Images provided by The Nemours Foundation, iStock, Getty Images, Veer, Shutterstock, and Clipart.com."
21,Helping Kids When They Worry  (for Parents) - Nemours KidsHealth,How Adults Can Help,"As kids grow, they face many new things. Starting school. Meeting new friends. Learning to swim. Competing in sports. Learning to drive. Each new thing can feel like a big step forward.  When kids and teens face new things, they often feel a mix of emotions. Facing something new — even when it's a good thing — can be stressful. It's natural to feel excited about what's ahead — and to worry about whether they're ready to handle it.  Worry isn't all bad. It can be helpful as long as it doesn't last too long, become too intense, or happen too often.  Worry is a caution signal. It's a natural response to a big event, change, or challenge. Worry is a way of thinking and feeling ahead: ""Am I ready for this? What's going to happen? Is it safe to go ahead? What do I need to do to get ready? How will I do it? What if I feel nervous?""   Thinking through the part they worry about — calmly and with support from parents — can help kids get ready for what's ahead. When kids feel prepared, they can focus on the part they're looking forward to.","https://kidshealth.org/en/parents/worrying.html#catfeelings
","Helping Kids When They Worry  (for Parents) - Nemours KidsHealth 
 How Adults Can Help 
 As kids grow, they face many new things. Starting school. Meeting new friends. Learning to swim. Competing in sports. Learning to drive. Each new thing can feel like a big step forward.  When kids and teens face new things, they often feel a mix of emotions. Facing something new — even when it's a good thing — can be stressful. It's natural to feel excited about what's ahead — and to worry about whether they're ready to handle it.  Worry isn't all bad. It can be helpful as long as it doesn't last too long, become too intense, or happen too often.  Worry is a caution signal. It's a natural response to a big event, change, or challenge. Worry is a way of thinking and feeling ahead: ""Am I ready for this? What's going to happen? Is it safe to go ahead? What do I need to do to get ready? How will I do it? What if I feel nervous?""   Thinking through the part they worry about — calmly and with support from parents — can help kids get ready for what's ahead. When kids feel prepared, they can focus on the part they're looking forward to."
